id;gender;ssc_pct;ssc_board;hsc_pct;hsc_board;hsc_stream;degree_pct;degree_type;work_exp;emptest_pct;stream;mba_pct
21835;Female;69.91;State Board;67.02;State Board;Arts;53.91;Commerce & Mgmt;No;;HR;59.25
21836;Male;69.1;State Board;65.08;State Board;Commerce;57.0;Commerce & Mgmt;No;72.92;HR;
21837;Male;65.0;Central Board;68.0;State Board;Science;69.0;Commerce & Mgmt;No;53.7;HR;55.01
21838;Male;;State Board;67.51;;Arts;70.31;Commerce & Mgmt;Yes;50.19;Finance;77.27
21839;Male;68.2;Central Board;72.8;Central Board;Commerce;66.6;Commerce & Mgmt;Yes;96.0;Finance;70.85
21840;Male;52.75;State Board;46.99;State Board;Arts;61.0;Commerce & Mgmt;No;60.0;Finance;56.93
21841;Female;75.2;Central Board;73.2;Central Board;Science;68.4;Commerce & Mgmt;No;65.0;HR;62.98
21842;Male;86.44;State Board;61.97;State Board;Science;59.35;Science & Tech;No;86.1;Finance;67.22
21843;Female;72.86;State Board;79.98;State Board;Commerce;66.8;Commerce & Mgmt;No;71.68;Finance;62.66
21844;Female;69.0;Central Board;78.0;Central Board;Commerce;72.0;Commerce & Mgmt;No;71.0;HR;62.74
21845;Male;64.59;State Board;;State Board;Commerce;58.48;Science & Tech;No;54.52;HR;57.53
21846;Female;53.06;Central Board;82.25;State Board;Commerce;68.84;Commerce & Mgmt;No;97.81;Finance;66.85
21847;Male;76.41;Central Board;91.68;State Board;Commerce;79.48;Commerce & Mgmt;;76.98;Finance;67.47
21848;Male;60.89;State Board;62.0;State Board;Commerce;65.57;Commerce & Mgmt;No;61.89;Finance;57.32
21849;Female;80.24;State Board;74.34;State Board;Commerce;87.9;Commerce & Mgmt;No;;Finance;68.47
21850;Male;64.56;Central Board;65.2;State Board;Commerce;68.95;Commerce & Mgmt;Yes;56.0;Finance;56.17
21851;Male;73.0;Central Board;79.0;Central Board;Commerce;72.0;Commerce & Mgmt;No;91.34;Finance;61.29
21852;Male;82.16;State Board;82.68;State Board;Commerce;77.46;Commerce & Mgmt;No;88.97;Finance;75.85
21853;Female;51.31;State Board;55.56;Central Board;Commerce;50.39;Commerce & Mgmt;Yes;79.71;Finance;67.52
21854;Male;71.83;;70.47;State Board;Arts;70.37;Commerce & Mgmt;No;97.13;Finance;64.34
21855;Male;64.11;State Board;63.0;Central Board;Arts;73.93;Commerce & Mgmt;;56.96;HR;58.88
21856;Male;85.36;Central Board;71.59;Central Board;Commerce;66.85;Commerce & Mgmt;No;59.08;Finance;63.01
21857;Female;76.92;Central Board;73.36;Central Board;Science;70.28;Commerce & Mgmt;No;61.08;HR;58.99
21858;Male;85.77;State Board;65.84;State Board;Science;69.14;Commerce & Mgmt;Yes;80.32;Finance;76.43
21859;Male;85.44;State Board;67.61;State Board;Science;79.01;Commerce & Mgmt;No;95.4;Finance;67.87
21860;Female;53.72;Central Board;78.96;State Board;Commerce;69.09;Commerce & Mgmt;No;96.86;Finance;66.91
21861;Male;69.0;State Board;60.0;State Board;Commerce;65.0;Commerce & Mgmt;No;87.55;Finance;52.81
21862;Male;63.48;State Board;60.5;Central Board;Science;74.01;Commerce & Mgmt;No;71.0;Finance;62.53
21863;Male;64.73;Central Board;74.69;Central Board;Arts;74.65;Commerce & Mgmt;No;76.73;Finance;
21864;Female;75.94;State Board;56.76;State Board;Science;65.04;Science & Tech;Yes;91.6;Finance;64.05
21865;Male;81.01;State Board;78.35;State Board;Commerce;66.5;Commerce & Mgmt;No;69.21;Finance;60.48
21866;Male;83.2;State Board;64.05;State Board;Science;67.79;Commerce & Mgmt;Yes;83.91;Finance;72.49
21867;Male;82.25;;73.25;State Board;Science;63.75;Commerce & Mgmt;No;74.12;HR;55.53
21868;Male;81.83;State Board;82.75;State Board;Commerce;64.68;Commerce & Mgmt;Yes;67.26;Finance;65.42
21869;Male;62.43;State Board;51.47;State Board;Science;51.06;Other Degree;No;67.23;HR;61.39
21870;Male;66.62;Central Board;70.62;Central Board;Science;64.2;Other Degree;Yes;62.87;HR;62.0
21871;Male;84.2;Central Board;69.4;Central Board;Science;65.0;Science & Tech;;80.0;;52.72
21872;Female;79.0;State Board;61.0;State Board;Science;75.5;Science & Tech;Yes;70.0;Finance;68.2
21873;Male;80.0;State Board;70.0;State Board;Science;72.0;Science & Tech;No;87.0;HR;71.04
21874;Female;68.1;Central Board;;Central Board;Commerce;63.59;Commerce & Mgmt;No;51.32;;69.4
21875;Male;62.91;State Board;63.91;State Board;Commerce;;Commerce & Mgmt;No;71.54;Finance;
21876;Female;45.97;Central Board;48.97;Central Board;Arts;55.97;Commerce & Mgmt;Yes;60.0;HR;57.54
21877;Female;69.5;Central Board;70.0;Central Board;Science;72.0;Science & Tech;No;57.2;HR;
21878;Male;52.74;State Board;40.63;State Board;Science;69.69;Science & Tech;Yes;55.84;Finance;51.34
21879;Female;76.0;Central Board;64.0;Central Board;Science;72.0;Science & Tech;No;58.0;HR;66.53
21880;Female;62.32;Central Board;63.16;Central Board;Arts;73.75;Commerce & Mgmt;No;60.39;HR;60.05
21881;Male;51.23;Central Board;52.8;Central Board;Science;52.0;Science & Tech;No;64.06;HR;56.77
21882;Female;83.84;State Board;89.83;State Board;Commerce;77.2;Commerce & Mgmt;Yes;78.74;Finance;76.18
21883;Male;61.8;State Board;47.0;State Board;Commerce;;Commerce & Mgmt;No;57.0;Finance;56.13
21884;Male;50.08;Central Board;39.41;Central Board;Commerce;56.08;Commerce & Mgmt;No;65.84;Finance;51.26
21885;Female;48.0;Central Board;51.0;Central Board;Commerce;58.0;Commerce & Mgmt;Yes;60.0;HR;58.79
21886;Female;54.22;State Board;52.55;State Board;Science;53.34;Science & Tech;No;70.88;HR;59.61
21887;Female;77.53;Central Board;76.29;Central Board;Science;64.6;Science & Tech;No;56.83;HR;53.45
21888;Male;73.52;;63.32;State Board;Commerce;76.8;Commerce & Mgmt;Yes;65.77;HR;60.56
21889;Female;62.83;State Board;69.35;Central Board;Commerce;60.13;Commerce & Mgmt;No;50.03;Finance;61.38
21890;Female;67.0;Central Board;53.0;Central Board;Science;65.0;Science & Tech;No;64.0;HR;58.32
21891;Male;69.45;State Board;59.81;State Board;Commerce;64.94;Commerce & Mgmt;No;87.71;Finance;52.66
21892;Male;64.36;State Board;66.13;State Board;Science;63.63;Science & Tech;No;;Finance;67.77
21893;Male;68.47;Central Board;62.78;Central Board;Arts;58.59;Commerce & Mgmt;No;96.72;Finance;51.85
21894;Male;71.93;Central Board;72.07;Central Board;Commerce;56.32;Commerce & Mgmt;No;85.89;Finance;
21895;Male;52.0;State Board;65.32;State Board;Arts;57.32;Other Degree;Yes;75.32;;60.28
21896;Male;82.11;State Board;60.24;State Board;Science;60.11;Science & Tech;No;90.13;Finance;63.66
21897;Male;82.06;State Board;73.06;State Board;Science;63.17;Commerce & Mgmt;No;75.45;HR;54.78
21898;Male;80.33;State Board;79.83;State Board;Arts;68.93;Commerce & Mgmt;Yes;76.53;Finance;60.43
21899;Male;79.71;State Board;56.66;State Board;Commerce;55.33;Commerce & Mgmt;No;88.03;HR;51.36
21900;Male;65.31;Central Board;66.28;State Board;Science;67.75;Commerce & Mgmt;No;54.23;HR;54.48
21901;Male;61.0;State Board;62.0;State Board;Commerce;65.0;Commerce & Mgmt;No;62.0;Finance;
21902;Male;80.92;State Board;78.5;State Board;Commerce;67.0;Commerce & Mgmt;No;68.71;Finance;60.99
21903;Female;65.82;Central Board;77.36;Central Board;Commerce;75.2;Commerce & Mgmt;No;70.26;HR;62.52
21904;Female;69.02;Central Board;97.37;State Board;Commerce;85.28;Commerce & Mgmt;Yes;84.52;Finance;74.11
21905;Male;81.0;State Board;82.99;State Board;Commerce;77.22;Commerce & Mgmt;No;91.22;Finance;75.02
21906;Male;;Central Board;87.55;State Board;Commerce;63.93;Science & Tech;No;50.45;Finance;62.83
21907;Male;84.86;State Board;67.0;State Board;Science;78.0;Commerce & Mgmt;No;95.5;Finance;68.53
21908;Male;69.08;State Board;94.47;State Board;Commerce;55.09;Science & Tech;No;56.43;HR;57.62
21909;Female;68.28;Central Board;96.79;State Board;Commerce;75.83;Commerce & Mgmt;Yes;93.04;Finance;71.18
21910;Male;80.94;Central Board;80.64;State Board;Science;80.58;Science & Tech;Yes;91.0;Finance;65.75
21911;Male;74.52;Central Board;73.13;Central Board;Science;69.39;Commerce & Mgmt;Yes;57.39;Finance;55.29
21912;Male;83.33;Central Board;;State Board;Commerce;61.0;Commerce & Mgmt;Yes;88.56;Finance;71.55
21913;Male;60.82;State Board;63.82;State Board;Commerce;64.82;Commerce & Mgmt;No;50.41;HR;57.36
21914;Male;59.96;State Board;42.16;State Board;Science;61.26;Science & Tech;No;54.48;HR;65.48
21915;Female;70.85;Central Board;40.89;Central Board;Arts;75.89;Science & Tech;No;83.07;HR;53.25
21916;Female;86.5;State Board;64.2;State Board;Science;67.4;Science & Tech;No;59.0;Finance;59.69
21917;Male;51.57;Central Board;62.45;State Board;Science;58.0;Commerce & Mgmt;No;75.72;HR;60.16
21918;Female;41.02;State Board;45.64;State Board;Commerce;52.69;Commerce & Mgmt;No;71.76;HR;65.79
21919;Male;58.0;Central Board;74.25;Central Board;Commerce;59.41;Commerce & Mgmt;No;54.06;Finance;51.61
21920;Male;78.54;Central Board;95.61;State Board;Commerce;81.63;Commerce & Mgmt;Yes;78.71;Finance;68.83
21921;Female;72.0;State Board;60.0;State Board;Science;69.0;Commerce & Mgmt;No;55.5;HR;58.4
21922;Female;63.85;State Board;70.09;Central Board;Commerce;60.89;Commerce & Mgmt;;50.34;Finance;62.35
21923;Male;84.23;State Board;64.76;State Board;Science;68.33;Commerce & Mgmt;Yes;82.48;Finance;74.06
21924;Male;66.26;State Board;57.95;State Board;Arts;64.32;Commerce & Mgmt;No;86.56;Finance;51.68
21925;Female;46.63;Central Board;59.0;Central Board;Arts;63.81;Commerce & Mgmt;No;76.51;Finance;61.41
21926;Male;806.0;Central Board;59.88;State Board;Science;64.25;Science & Tech;No;62.33;HR;60.52
21927;Female;72.0;Central Board;52.41;State Board;Science;69.0;Commerce & Mgmt;No;55.69;HR;72.12
21928;Male;82.12;State Board;61.26;;Science;65.76;Commerce & Mgmt;Yes;85.75;Finance;69.99
21929;Female;66.5;Central Board;66.8;Central Board;Arts;69.3;Commerce & Mgmt;Yes;80.4;Finance;71.0
21930;Female;64.45;Central Board;44.51;Central Board;Science;64.15;Science & Tech;No;66.31;HR;56.8
21931;Male;58.0;Central Board;;Central Board;Commerce;64.0;Commerce & Mgmt;No;53.88;Finance;54.97
21932;Female;78.82;State Board;59.03;State Board;Science;64.33;Science & Tech;Yes;92.97;Finance;64.63
21933;Male;70.49;State Board;63.76;State Board;Science;84.69;Science & Tech;Yes;81.03;Finance;51.82
21934;Male;82.71;State Board;92.57;State Board;Science;63.0;Science & Tech;No;82.2;Finance;57.93
21935;Female;76.71;Central Board;87.62;Central Board;Commerce;58.42;Commerce & Mgmt;No;;Finance;69.19
21936;Male;67.0;State Board;63.0;State Board;Science;64.0;Science & Tech;No;60.0;Finance;
21937;Male;56.25;Central Board;61.13;State Board;Science;58.93;Commerce & Mgmt;No;82.74;HR;57.16
21938;Male;72.73;Central Board;65.33;State Board;Commerce;78.06;Commerce & Mgmt;Yes;66.33;HR;62.12
21939;Male;67.58;State Board;63.58;Central Board;Commerce;71.42;Commerce & Mgmt;No;54.84;HR;58.11
21940;Male;65.76;Central Board;64.24;Central Board;Science;59.02;Commerce & Mgmt;No;60.0;HR;61.91
21941;Male;61.74;State Board;61.96;State Board;Commerce;63.48;Commerce & Mgmt;No;66.74;Finance;56.86
21942;Male;73.17;State Board;68.47;State Board;Commerce;57.0;Commerce & Mgmt;No;69.53;HR;56.67
21943;Female;88.06;State Board;57.96;State Board;Science;67.75;Science & Tech;No;57.24;Finance;57.8
21944;Female;84.95;State Board;92.5;State Board;Commerce;77.06;Commerce & Mgmt;Yes;74.56;Finance;76.76
21945;Female;74.0;State Board;66.0;State Board;Commerce;58.0;Commerce & Mgmt;No;70.0;HR;60.23
21946;Male;73.0;Central Board;78.0;Central Board;Science;73.0;Science & Tech;Yes;85.0;HR;65.83
21947;Male;68.48;State Board;61.82;State Board;Science;;Science & Tech;No;60.0;Finance;61.62
21948;Female;65.81;Central Board;76.22;Central Board;Commerce;69.41;Commerce & Mgmt;Yes;69.56;Finance;66.38
21949;Male;76.76;State Board;76.5;State Board;Commerce;67.5;Commerce & Mgmt;Yes;73.35;Finance;64.15
21950;Male;55.68;State Board;61.33;State Board;Commerce;56.87;Commerce & Mgmt;No;66.0;HR;58.3
21951;Female;43.88;State Board;57.56;State Board;Commerce;57.44;Commerce & Mgmt;Yes;55.71;HR;65.76
21952;Male;63.98;State Board;62.12;State Board;Commerce;66.98;Commerce & Mgmt;No;68.98;HR;58.86
21953;Male;62.0;State Board;63.24;State Board;Commerce;63.98;Commerce & Mgmt;No;67.37;Finance;56.76
21954;Male;54.57;Central Board;66.42;State Board;Science;65.0;Science & Tech;;86.0;HR;51.61
21955;Male;4.3;Central Board;61.58;Central Board;Commerce;51.47;Commerce & Mgmt;No;72.84;HR;56.34
21956;Male;66.35;Central Board;;State Board;Commerce;63.15;Commerce & Mgmt;Yes;57.58;Finance;57.45
21957;Male;56.27;State Board;41.54;State Board;Science;53.36;Commerce & Mgmt;No;91.37;HR;54.65
21958;Female;50.15;State Board;52.0;State Board;Science;56.39;Science & Tech;No;67.46;HR;59.27
21959;Male;52.79;State Board;46.83;;Arts;61.0;Commerce & Mgmt;No;840.0;Finance;56.84
21960;Female;52.3;State Board;54.81;Central Board;Commerce;50.05;Commerce & Mgmt;Yes;76.81;Finance;65.81
21961;Male;56.7;Central Board;60.57;Central Board;Commerce;57.83;Commerce & Mgmt;Yes;62.0;HR;62.6
21962;Female;68.38;State Board;63.89;State Board;Science;74.31;Science & Tech;No;55.48;HR;70.86
21963;Male;74.39;Central Board;62.0;State Board;Science;67.92;Commerce & Mgmt;No;74.54;Finance;57.65
21964;Male;61.68;State Board;62.36;State Board;Science;65.12;Science & Tech;No;83.97;HR;62.69
21965;Male;61.05;Central Board;60.97;Central Board;Science;60.91;Science & Tech;No;76.81;HR;59.32
21966;Female;41.01;State Board;58.35;State Board;Commerce;59.14;Commerce & Mgmt;Yes;54.63;HR;65.09
21967;Male;79.85;State Board;68.7;State Board;Science;69.81;Science & Tech;No;89.22;HR;69.04
21968;Male;62.38;Central Board;66.65;Central Board;Commerce;66.76;Commerce & Mgmt;Yes;60.0;Finance;62.67
21969;Female;67.0;Central Board;53.0;Central Board;Science;65.0;Science & Tech;No;64.0;HR;58.32
21970;Male;74.0;;62.0;State Board;Science;68.0;Commerce & Mgmt;No;74.0;Finance;57.99
21971;Male;58.0;Central Board;78.52;Central Board;Commerce;61.0;Commerce & Mgmt;No;50.21;Finance;51.26
21972;Female;67.84;Central Board;73.0;Central Board;Commerce;63.86;Commerce & Mgmt;No;53.7;Finance;66.17
21973;Male;88.86;Central Board;76.88;Central Board;Commerce;74.29;Commerce & Mgmt;No;97.14;Finance;53.66
21974;Male;60.37;Central Board;85.17;Central Board;Commerce;69.32;Commerce & Mgmt;No;85.9;Finance;57.64
21975;Male;51.88;Central Board;56.85;Central Board;Commerce;50.6;Commerce & Mgmt;No;67.03;HR;62.94
21976;Female;65.0;Central Board;75.0;Central Board;Commerce;69.0;Commerce & Mgmt;Yes;72.0;Finance;
21977;Female;85.43;State Board;60.91;State Board;Science;;Science & Tech;Yes;96.49;Finance;74.14
21978;Male;;State Board;37.99;State Board;Science;60.27;Commerce & Mgmt;No;90.25;HR;54.55
21979;Male;73.0;Central Board;78.0;State Board;Commerce;65.0;Commerce & Mgmt;;95.46;Finance;62.16
21980;Female;77.32;Central Board;70.33;Central Board;Science;75.52;Commerce & Mgmt;Yes;67.24;Finance;64.59
21981;Male;59.97;Central Board;66.44;Central Board;Arts;73.2;Commerce & Mgmt;No;86.6;Finance;62.03
21982;Female;65.91;Central Board;61.56;Central Board;Commerce;73.0;Commerce & Mgmt;No;57.91;HR;63.89
21983;Male;55.1;Central Board;;;Arts;56.95;Commerce & Mgmt;Yes;61.27;HR;61.45
21984;Female;63.4;State Board;67.2;State Board;Commerce;60.0;Commerce & Mgmt;No;58.06;HR;69.28
21985;Female;46.16;Central Board;49.16;Central Board;Arts;56.16;Commerce & Mgmt;Yes;60.0;HR;57.66
21986;Female;52.0;State Board;54.42;State Board;Science;52.58;Science & Tech;No;71.03;HR;58.3
21987;Female;72.33;Central Board;67.25;Central Board;Science;5.92;Commerce & Mgmt;Yes;70.59;Finance;69.63
21988;Female;65.0;Central Board;75.0;Central Board;Commerce;69.0;Commerce & Mgmt;Yes;72.0;Finance;64.66
21989;Female;83.84;State Board;89.83;State Board;Commerce;77.2;Commerce & Mgmt;Yes;78.74;Finance;76.18
21990;Male;79.33;Central Board;78.33;State Board;Science;77.48;Science & Tech;Yes;86.5;Finance;66.28
21991;Male;58.79;State Board;37.37;State Board;Science;50.17;Commerce & Mgmt;No;93.23;HR;51.94
21992;Female;63.0;Central Board;67.77;Central Board;Commerce;62.23;Commerce & Mgmt;No;69.77;HR;64.8
21993;Male;61.23;Central Board;69.35;Central Board;Commerce;67.12;Commerce & Mgmt;No;83.3;HR;56.71
21994;Male;76.21;State Board;76.24;State Board;Commerce;67.57;Commerce & Mgmt;Yes;73.96;Finance;710.25
21995;Female;64.0;Central Board;67.0;State Board;Science;69.6;Science & Tech;Yes;55.67;HR;71.49
21996;Female;82.02;Central Board;73.49;Central Board;Commerce;70.53;Commerce & Mgmt;No;71.54;Finance;74.27
21997;Female;73.02;State Board;62.75;State Board;Commerce;61.57;Commerce & Mgmt;Yes;68.43;HR;71.34
21998;Male;63.82;State Board;70.29;State Board;Commerce;67.65;Commerce & Mgmt;No;68.82;HR;58.23
21999;Female;63.42;State Board;72.39;Central Board;Arts;65.59;Commerce & Mgmt;No;61.99;Finance;64.84
22000;Male;55.4;State Board;60.62;State Board;Commerce;55.49;Commerce & Mgmt;No;68.83;HR;58.78
22001;Female;79.75;Central Board;78.79;State Board;Commerce;80.35;Commerce & Mgmt;No;60.0;Finance;67.35
22002;Female;72.0;State Board;60.0;State Board;Science;69.0;Commerce & Mgmt;No;55.5;HR;58.4
22003;Male;78.75;State Board;;State Board;Commerce;51.67;Commerce & Mgmt;No;75.68;HR;51.37
22004;Female;65.83;Central Board;49.12;Central Board;Science;64.61;Science & Tech;No;65.06;HR;57.62
22005;Male;79.65;Central Board;78.79;State Board;Science;78.1;Science & Tech;Yes;87.4;Finance;66.17
22006;Male;80.76;Central Board;76.5;Central Board;Science;82.94;Science & Tech;Yes;75.91;HR;77.52
22007;Female;79.0;State Board;76.0;State Board;Commerce;85.0;Commerce & Mgmt;No;95.0;Finance;69.06
22008;Male;71.63;Central Board;73.18;Central Board;Commerce;62.14;Commerce & Mgmt;No;82.59;Finance;63.64
22009;Female;75.11;State Board;72.29;State Board;Science;67.85;Commerce & Mgmt;No;68.0;HR;74.17
22010;Male;51.15;Central Board;48.53;State Board;Commerce;58.12;Commerce & Mgmt;No;63.04;HR;60.08
22011;Male;54.44;State Board;37.35;State Board;Science;67.01;Commerce & Mgmt;No;;HR;62.24
22012;Male;77.68;State Board;65.04;State Board;Commerce;70.85;Commerce & Mgmt;No;88.91;Finance;60.29
22013;Male;62.0;State Board;65.0;State Board;Commerce;66.0;Commerce & Mgmt;No;50.0;HR;56.7
22014;Male;80.0;State Board;;State Board;Science;72.0;Science & Tech;No;87.0;HR;71.04
22015;Male;72.24;Central Board;;State Board;Commerce;69.37;Commerce & Mgmt;Yes;90.97;Finance;66.53
22016;Male;52.0;Central Board;60.73;Central Board;Arts;50.38;Commerce & Mgmt;No;67.0;HR;65.38
22017;Male;64.29;Central Board;85.57;State Board;Commerce;71.66;Commerce & Mgmt;No;86.44;Finance;59.93
22018;Female;74.78;State Board;84.15;State Board;Arts;67.86;Commerce & Mgmt;No;74.0;Finance;58.79
22019;Female;52.0;State Board;516.5;State Board;Science;55.29;Science & Tech;No;67.0;HR;59.08
22020;Male;41.04;Central Board;40.26;Central Board;Science;59.59;Commerce & Mgmt;No;97.91;Finance;53.17
22021;Male;73.06;Central Board;67.49;Central Board;Science;74.82;Commerce & Mgmt;Yes;56.08;Finance;52.74
22022;Female;67.97;Central Board;43.68;Central Board;Commerce;76.25;Science & Tech;No;78.67;HR;58.73
22023;Male;74.91;Central Board;79.0;Central Board;Commerce;77.73;Commerce & Mgmt;No;88.8;Finance;64.86
22024;Male;68.18;Central Board;;Central Board;Commerce;58.93;Commerce & Mgmt;No;96.24;Finance;52.31
22025;Male;61.0;State Board;62.0;State Board;Commerce;65.0;Commerce & Mgmt;No;62.0;Finance;56.81
22026;Male;65.11;Central Board;63.89;Central Board;Commerce;58.62;Commerce & Mgmt;No;96.65;Finance;56.26
22027;Male;61.29;Central Board;75.42;Central Board;Science;71.42;Commerce & Mgmt;;80.57;HR;62.7
22028;Female;59.68;Central Board;58.64;State Board;Commerce;50.56;Commerce & Mgmt;No;55.76;HR;59.89
22029;Male;60.21;Central Board;85.96;Central Board;Commerce;69.4;Commerce & Mgmt;No;86.38;Finance;57.47
22030;Male;57.23;State Board;67.0;State Board;Arts;70.28;Commerce & Mgmt;Yes;50.38;Finance;77.21
22031;Male;68.27;Central Board;63.92;State Board;Science;64.82;Commerce & Mgmt;Yes;55.24;HR;58.48
22032;Male;63.0;State Board;62.0;State Board;Science;65.0;Science & Tech;No;87.5;HR;60.69
22033;Male;85.17;State Board;75.58;State Board;Arts;77.58;Commerce & Mgmt;No;61.86;Finance;60.11
22034;Male;86.84;Central Board;71.81;State Board;Commerce;58.36;;Yes;87.8;Finance;73.14
22035;Male;67.0;State Board;67.0;State Board;Commerce;;Commerce & Mgmt;Yes;59.0;Finance;69.72
22036;Male;56.28;Central Board;60.43;Central Board;Commerce;57.93;;No;63.08;HR;68.33
22037;Male;67.24;Central Board;;Central Board;Commerce;58.68;Commerce & Mgmt;No;93.4;Finance;53.71
22038;Male;64.63;State Board;64.55;State Board;Commerce;67.63;Commerce & Mgmt;No;67.59;HR;56.21
22039;Male;63.28;State Board;66.82;State Board;Science;63.92;Science & Tech;No;74.03;Finance;66.73
